Participant,l_fit,beta,tau,NLL,AIC
wwt4t66hszzzc6qmz3zwv9rm,2.4417821790788246,0.006737946999085467,0.045921021896077795,544.3972893076663,1094.7945786153325
h5tzm4r4mwm5rq33q4tvlzzm,16.641969541535087,1.2938734943115873,0.056444162657711294,885.2942710862786,1776.5885421725573
4crr4rvsz6rtr39v3s6qv4sh,24.898061480364532,1.8086523314365457,0.05707891586995677,847.9084640535734,1701.8169281071469
4cr35cv3hm453593w345v9vl,2.2114398170786416,0.14109703291075254,0.04353732979023987,621.7645091575962,1249.5290183151924
4trz4wrwrvz5rml3mc4qs4z5,9.569742743326614,0.006737946999085467,0.044651885052748336,638.2222589314141,1282.4445178628282
4mr6q4wzhltzrch3tr5w64h4,6.9721014751081185,0.006737946999085467,0.058546501887399474,757.3818432124019,1520.7636864248038
4zr445z6zvcssmt9qmzq64mr,0.465382929606239,0.35512344978894284,0.09984641830388184,796.8256745826537,1599.6513491653075
t3t65tm94r4tz4sqqc4rs65m,8.427325897958056,0.20896629248596368,0.06486549045108936,909.9328322120422,1825.8656644240843
45rc4sz355c3clzl9srqz46t,10.115020360257589,0.4579459054881422,0.06315061230363406,839.843324546855,1685.68664909371
54tzz44zm4q5hqwcvtqrttvt,0.324888192364303,0.3170406421548555,0.08767989374604451,811.4618320795171,1628.9236641590342
s5tw9zrwsrcw36s3hqwrtctl,10.210749863008877,0.006737946999085467,0.04728205132366625,713.4815988765386,1432.963197753077
rrtss5zs9vmt64hs4vc336hm,13.651989742736236,0.33806352496634806,0.08612107393232248,976.6518005765739,1959.3036011531478
4lr4463vlcz96l5wwt3qq44l,10.962215432485195,1.0134253276868588,0.0672361680676512,814.1821748500815,1634.364349700163
sctczct35sslc4sr9hll3vcs,11.727886790603932,0.6677685482790992,0.0684102596732474,940.6978888114731,1887.3957776229463
45r54qzzhltztvhwrhmq646m,18.048214530042827,1.907839049497606,0.06568783450260018,924.2515325679676,1854.5030651359352
h4r43mwzz964cc63599z6clq,16.255585813432532,0.9569140664509868,0.062049268958148204,935.1895758575765,1876.379151715153
q4r34cr6mq3zmcmqmmt5rqmc,0.764877013951029,0.1080069773326712,0.04374018310237681,655.3069504759859,1316.6139009519718
sqt9h63wz6c6w6s545thmml5,20.44335677687551,1.253060583787053,0.062313173147160186,859.2266384823467,1724.4532769646935
q5trh6qlcv3sh4w6whvws9lt,3.964392378011726,0.3410993623036727,0.06287608168698064,742.856176289414,1491.712352578828
h6rq4lm53rhrq5m39mhm4rt5,0.746535858264046,0.07587626453947163,0.03261334231820688,468.48165637511676,942.9633127502335
rttlzthh5vlsqh5r3hqmzlmw,6.4510641161382605,0.14884430542806792,0.06282277626624169,819.5275695925319,1645.0551391850638
56ts943rqw34c6m3hl3zh4lh,16.02204982477078,0.006737946999085467,0.05588854889005736,801.2284342300276,1608.4568684600551
6ztt3vwh555rqqwt9vstqsmz,22.47873317472969,1.7074944652881887,0.06143337444218405,871.8591444554228,1749.7182889108456
3vtqhqwww6vqhqz4c4zm46lw,1.4419294821300879,0.006737946999085467,0.04139788681090995,487.5077850016379,981.0155700032758
sttm39wmrr9wqqqlvz6srv66,8.138195403559585,0.006737946999085467,0.05096029491561618,726.5267348635538,1459.0534697271075
m4r649cthqzchz3rmc6zczqz,1.098439763339556,0.10303083189065129,0.035652810582496405,486.4410451593353,978.8820903186706
z9t4qqr64trmqhr4lwczt4ms,0.6335311376869257,0.1352907695956485,0.045042758307485824,652.8833724970159,1311.7667449940318
qzrmqwl9l5wrv565vt3zc9rl,18.887731451841162,1.275958120034244,0.058820211312024015,902.0807349936008,1810.1614699872016
shtc6vsrvtc4z6lslcl3lc3c,20.564050380099506,1.4153636022604923,0.06803486897450031,958.3537017486277,1922.7074034972554
vstz4lt9thtss6h9cz346z4z,17.441396209875094,1.241880188597982,0.06867403028035574,875.2172201328405,1756.434440265681
4mrt46q9stlw6cs6vt3qv44t,0.7053893307024288,0.07144210634696815,0.03236752402613985,344.2262983815742,694.4525967631484
4hrz496cqvc6rlqzr6hq94rz,16.435806030789614,0.24489360638632607,0.06210819262805466,825.3201007296137,1656.6402014592275
44rh44tmsm4r53rz6mhq6434,13.286125902275675,0.006737946999085467,0.057405163802914966,694.6909464125499,1395.3818928250998
9cr3qc53hwscw5r4wcwqcwqh,10.419260062936072,0.8585830868117181,0.05832513300938974,773.5675807697445,1553.135161539489
4qr6qmlszmhc9t5wqqh64463,24.416195570795587,2.688147970065468,0.058028601147506284,866.316888135908,1738.633776271816
4mrh4rmqslm99wq5r95t44vm,15.402913509925703,1.1234429100890517,0.08414456141969476,944.0554473634081,1894.1108947268162
9zr5w4r3rmwrc5s3vshz4q5z,7.607108368866644,0.639832077567259,0.06491539430764703,749.6870374671344,1505.3740749342687
m3tqh6zvvch66qchwsz5cmmt,15.3563997627563,0.845353550019909,0.056697629882261374,853.9973613657389,1713.9947227314779
l5t53qmrsc3lm65s54q6q66q,9.674364570003917,0.27058108784934076,0.07803334875431826,936.8343423515997,1879.6686847031995
t9rh99vlhqlhhzmv4q5msqlh,1.099813008105536,0.04325531511388701,0.03309159225735873,563.5431689816045,1133.086337963209
vctr4q4t939tz6lczmw6zwv9,1.0318790022883801,0.21539425181917382,0.062550763010704,767.227980077942,1540.455960155884
trtr6v9z9qwtm6r5q9scch34,23.06368978026741,2.314005041960913,0.06975897095426493,979.7624070822717,1965.5248141645434
q3t9mwv36z5vc6m6vrml99tq,8.887760397455764,0.3714749884131539,0.06680947934642818,894.9919051178639,1795.9838102357278
cctt45lhtvh6w6whh3twwlml,14.299104544094659,0.7999667204952218,0.06729002318218788,869.5099395118901,1745.0198790237803
v6tcmmm5lzw456mrc4qq4q5v,0.7929010543303076,0.07403409209697986,0.0338208513284938,518.7464087209595,1043.492817441919
rrt6wq964hstm64qthlr4h64,1.2111596749098943,0.30487109593284967,0.05492526587600109,711.9452050291414,1429.890410058283
3rtl9lqrw6zh56mmz6q3qzhh,20.894282075453994,1.6203023311490905,0.05571659580437286,798.2146307159751,1602.4292614319502
w9t4swlzv46lm6chvhqcc9ql,13.37088460408517,1.5963756856647908,0.05643823900942113,880.1616947242693,1766.3233894485386
hmt54tvh49mwz6vrmvw54cr4,13.087703877029181,0.006737946999085467,0.06322966612122033,961.1665000611489,1928.3330001222978
sstrt499c99rz635qmcz3qqq,8.517689498810475,0.006737946999085467,0.05593433958454004,743.6636263328688,1493.3272526657377
5ht656h9ml4qc6m4mq349vzq,1.4576050797932587,0.11148667639094506,0.03869844980228496,516.0406381962483,1038.0812763924966
4rr963tt39htv5v646r66q4l,10.877958474696186,0.4798599802934981,0.07080173066942042,828.6922547287987,1663.3845094575975
43rz4qv6sc3wh3ttrhcq54m4,9.753953883068963,0.006737946999085467,0.07587365325184575,919.1708818679977,1844.3417637359953
4lrl44rr5m5tvl5hhm4qm46r,19.54677352258122,0.8432307939871666,0.06612054346941229,918.1824317012407,1842.3648634024814
vttz6rqsv5v6rqqsvzhzst4w,12.760705410364734,0.8524150236133137,0.07294204931181932,956.0633166641136,1918.1266333282272
wltc4vmhzvqth4zlsm5c9ccw,9.618575207849346,0.11791841001480302,0.05543213814454204,670.14807888056,1346.29615776112
c6tms9v56h9wqhhm4hw5993c,3.5798229125851315,0.10026716245476791,0.044843741349850585,620.8028660876594,1247.6057321753187
mzthz6rzm53zwqlcvhhl9m6h,12.275596789310402,0.22997435323187496,0.0674899165822153,862.0187815183983,1730.0375630367967
49rw4z6s34zttv44zcsqz4sm,22.04958244581468,2.0470510886436775,0.05590471105946773,829.1162281088923,1664.2324562177846
45rq4z5wqh4vsl5cl6zqs45c,14.64505676776151,1.6179914168660137,0.06275787089670777,852.5712001374078,1711.1424002748156
4wrh4hmlzrc39vhhmzlqm4cc,11.07454317627306,0.716361244034568,0.046583184322289216,638.5242061090331,1283.0484122180662
46rlq5h96swtqcrqvls3w4r4,21.63017791341083,1.1336231507750592,0.06971423121678691,909.6494648776087,1825.2989297552174
rvrslztlz3s5z5cz9w4ql4ll,20.51594559882738,1.1467803422160459,0.06521235380179904,870.1098329772784,1746.2196659545568
63t3l39355zhc4mvmvrmc6cz,12.754567598513576,0.006737946999085467,0.06123527589228639,902.2413734782402,1810.4827469564805
c6tz56twrt3hm6rvvtmwv93r,13.13164699272031,0.3398606811183864,0.05499657572220504,712.6211298321598,1431.2422596643196
6ctr594zhh69v6czcrv4c949,12.060569607694003,0.006737946999085467,0.04046034982128592,627.8098711618055,1261.619742323611
hwtm4zl36ctw34rll3zq6wr4,16.994840126160028,1.4736405893145519,0.05604259113387454,873.195759908391,1752.391519816782
zvtcrhwvttsmz4mhq354c6tt,9.615263127196496,0.006737946999085467,0.05562729420384881,787.9251533952878,1581.8503067905756
rrrcsr6vtwvr653m5zstlqlr,22.563844503413893,1.3215626427127596,0.05865391072473741,913.3761423841985,1832.752284768397
4ttrlcqvrmrm449ttlzcs5t3,2.084050876334196,0.12003392318042631,0.059632900662849306,790.2377526825467,1586.4755053650933
4htv5t9ttz3vq4zc3swt5h6z,14.446078971033447,1.890228565018329,0.06773876024816128,952.3789046514756,1910.7578093029513
hsrmcth5t3r4559cz65smmr4,12.878866852158861,1.2171849974627889,0.07233153885601418,1023.6268777078058,2053.2537554156115
56trt5cv6qqll6mtvzvr54zl,0.6604709690475398,0.11131546558674918,0.03864516605109833,487.6202024317979,981.2404048635958
h4rmlsmh4mr5lzz6954tmmhm,0.927315198326506,0.06887477482032518,0.038819299692827575,573.3137128959307,1152.6274257918615
htthz63rctzvtqr5rctswhlq,10.958023902034963,0.7578220546452976,0.06539622202888394,938.0517012286502,1882.1034024573005
z3tzzmcwttsvrqctrltzww4q,18.975383242178204,1.2942592982239378,0.059227131254073,793.7933783524727,1593.5867567049454
9stq3m4v36tq4hqrvhvchcmv,1.7955682194231393,0.006737946999085467,0.032159087288244695,506.9997893772169,1019.9995787544339
4rr64vtmwt9wlw34ww9qr4h9,1.1816523236944523,0.01245552031176147,0.0412001949652265,505.34808409772785,1016.6961681954557
44rq43rwqcvr6359mwqqz4r3,1.4985588362870788,0.07912394429073416,0.047615006774114434,610.2757145294929,1226.5514290589858
qhtv94h59ms4369tv35cmc59,14.70045860154545,1.3563995523146057,0.04838061081046578,632.0900299154181,1270.1800598308362
tmrr5ctq3cczmzhtqq33c5vr,1.057771192150025,0.1997518047403687,0.042716219803914324,535.8326308790079,1077.6652617580157
w9th4svs9l3456mz9lhszc5q,21.88608115973722,0.9112895911658925,0.052288213131520024,855.0915474220171,1716.1830948440343
lctvr6qsmsqtqhw454h996cq,14.105762450306568,1.0482102315000488,0.07292169173720789,894.3780651656826,1794.7561303313653
h5tcqw5lvvtcz69qvvr9mtzv,7.044860513791228,0.11352762043858103,0.051954055241140856,881.5711020558076,1769.1422041116152
3ct6l6vmsl9ttql55664mqz6,3.4498454908987224,0.006737946999085467,0.05002001252772977,630.4046809306477,1266.8093618612954
4lr5qc9mhhm53vtq9m9wv4c6,11.96933655039238,0.11156713266518208,0.05814204492120729,838.2748093547978,1682.5496187095955
4wr34mvl3qr69l9zsl9qc4sz,24.27883556063157,2.1644668969314145,0.06484406541123593,913.0146839329346,1832.0293678658693
wttmzt5t6qvvw49lzcs66vhh,12.339345796948379,0.584341874552076,0.07314492354169218,916.189309430651,1838.378618861302
4zrq4hrc993hsm6mwmcq343c,18.444077841810646,1.4495436413447749,0.06231658726543148,942.314243310879,1890.628486621758
4lrc4mhwvsrz9v44tl5qm44w,0.70673811102666,0.09662371639774688,0.042224641862654434,603.1836154411774,1212.3672308823548
9ht3hv544lr5c4hzwt995h6r,2.2330448474889146,0.12259365901430844,0.04230631734932777,573.8117393779044,1153.6234787558087
z6tmvhrml4qhqhlltt9zstzr,11.893029817298913,0.3594957400283969,0.07112810924019514,1017.3442834421842,2040.6885668843684
64r3zth56ltw6z5v5zc9lv5l,1.573637133913118,0.006737946999085467,0.04593042555708811,715.6657174671661,1437.3314349343323
4wrw43ctv9zqz3hwl45q449c,10.095673834204822,0.02416918691211604,0.06423125240518304,762.8038031136728,1531.6076062273455
4wrl4mvv5z3hhl4qzq6qh4qt,12.971734826785106,0.8259949084477911,0.0749378093134047,939.5206695211568,1885.0413390423137
4vrc4v9hl6qs6mc54mcql456,7.42214025407741,0.006737946999085467,0.06495345938334618,745.7744169358017,1497.5488338716034
whtqqcwhl9tmmqq49m63svvh,13.80010469870709,1.0381697226890603,0.08104896040840759,986.2119045849869,1978.4238091699738
4rr94vtltshvzvz34t5qz49w,3.3554238556145135,0.20651472812183375,0.04682527809060916,581.3569307547167,1168.7138615094334
s5ttcv9wwtzrs4ccrhrsc54l,1.3406412360263853,0.006737946999085467,0.048475015116365254,575.3669460919143,1156.7338921838286
4rr444hrw3lm9vw6t5hqr46v,1.4018425232686775,0.3949359310037024,0.05701241626711839,655.7787070103145,1317.557414020629
6wr4t5rv94q4l5lqv94msmt6,21.74989327824318,2.6360683453987273,0.0670134535761453,963.0742134130126,1932.1484268260251
tlt6r54m3cw4m6l9w9wwc6zq,1.102996561954289,0.03616715813394212,0.033444298440182756,556.3512076762386,1118.7024153524771
4wrr9z6l5lclw9mcz4tv5qm6,17.35852054500888,2.063861631195641,0.06262432914958918,881.1321692806786,1768.2643385613571
4vrw4t46s359qm4353rqh4lv,13.817382357417484,0.4035771984919426,0.06775950236004773,928.8183081122112,1863.6366162244224
q5rw56966z6vszsr49wr63rr,1.6014465144061043,0.3245811521169374,0.05736542372993808,858.3878062409466,1722.7756124818932
4qrq46wmcqhmlltcszvqh4cm,13.327256332864104,0.8589323449126182,0.07240386458790894,912.567258297514,1831.134516595028
4lrm4q3sr49chvcz5z5qc456,14.23335218234767,0.823009962979066,0.06899539511334747,938.3316220453167,1882.6632440906335
lhtrltttmll3c6zv6q6559r4,3.9576621017636473,0.006737946999085467,0.0566745883104125,693.1552024096485,1392.310404819297
43r643srz35chvl6tzzqr4rw,1.3740161972227827,0.2135637594536008,0.048890815540673094,657.8026913562551,1321.6053827125102
hqt5m44wlr44l6ss95cl5435,14.411591233879236,1.7944643337769075,0.07868014367805834,1014.5651656531941,2035.1303313063881
36t63vqlh6mcl6zvlt5qmcr4,22.736193601191296,1.4390609348312213,0.05179806541905206,797.3348434558736,1600.6696869117472
tstrhtcchtshv6qq3tlcc449,10.034879836972772,0.006737946999085467,0.05031375114759323,612.0006350586874,1230.0012701173748
qst4hvq93rcltqtv5933q4h6,14.772268589074496,0.2982882233819502,0.06708155567026355,954.6079193937368,1915.2158387874736
44r94wl93qhs6mtzwrlqz4qr,1.2800528851111093,0.13092043548221566,0.05487524250081749,616.6293543402909,1239.2587086805818
36trs4h6qqs4v6qw3954crll,1.1007579518324317,0.006737946999085467,0.030001636236230547,382.83228980664154,771.6645796132831
cvts9mzsl6zwrq9399vrsh55,5.206203481792862,0.18967610639714702,0.05074198815769945,581.8351858851004,1169.6703717702007
46rc44mw46w69l6935mq94ts,11.760644623058953,1.5298708190516277,0.06825200600772834,964.3810179563649,1934.7620359127297
4vrm4shlh3rvsmzs5wzql4ww,9.539696940536096,0.6211966218118079,0.053550759053526395,768.5424164669087,1543.0848329338173
l3t6tszw94lv9qq3clhzz6l4,14.502298416360425,0.5689064199816936,0.06227305336809002,759.9577153195878,1525.9154306391756
4mr6qh9vzl53svz5wwztr4c9,13.528979210727794,0.006737946999085467,0.06368030996043578,933.1488397946838,1872.2976795893676
9ztml9vh6s3h54tvw5tl44h5,15.368994241147526,0.970708190423226,0.08038487394883964,1013.2609425947179,2032.5218851894358
4qr5vs46wz6lqz4vmsl6wc3r,0.6112447288466165,0.10607906812556459,0.028316203967291186,380.81197033519874,767.6239406703975
qrrv935hl3msm5sv9456s436,15.671462439199694,1.2095533735915436,0.05819066575229313,912.1558486329661,1830.3116972659323
httmrrr4srh4564z9qwc66ls,1.3544659138452744,0.029668168170878632,0.03398409498722765,743.9313235103117,1493.8626470206234
hctzc96c4tc9rqs9cls39z34,15.977845759472908,0.6640962338175327,0.06590893929628297,896.5291959314015,1799.058391862803
4vrc4l9m3l35339tzzmqs4ss,12.760832728241706,1.2622123973341242,0.06649394476293922,887.5158965779692,1781.0317931559384
4qtmrhqhmltt9q3llm56zczr,1.0105708299416438,0.11663902762346928,0.047742592259377756,655.6445805706512,1317.2891611413024
h4tz45cv3qrhs6cwmcrh436m,6.356520514560101,0.006737946999085467,0.048937074696741745,592.8770685848643,1191.7541371697287
sltl6smhmzsll6vh9svcctq9,8.883975604498,0.25840024378208204,0.05821884967690147,748.5797624768444,1503.1595249536888
46rh44v4z4t93s35l5mq34wl,12.159440143449276,0.7420500171200325,0.06692945395126824,1024.9072381470305,2055.814476294061
lvtzl64w4vvw36sr94hs659v,0.7937989520446984,0.05773525172244709,0.032724033396537434,516.0625638967093,1038.1251277934186
rwt64mhvhmwlr494c6mwzqc9,16.49972512449815,0.8939540451604617,0.05804918059284141,871.3448676014222,1748.6897352028443
45r4w4w94slzz5qscc6v4wms,22.249445931512074,2.183397560091665,0.058468508447345365,813.5286646292913,1633.0573292585825
6ctqtqqrmt3rhqqm9mc49zq4,1.343842411876763,0.12462484244499117,0.05127194539767801,672.8976551912536,1351.7953103825073
46rqqq6c69tl3vzstmvrm4cq,10.88315633161346,0.679161556788538,0.06743868275629317,905.7515024101749,1817.5030048203498
rmth3h3cwq64qql46h5qlwr5,16.31763425801183,1.2302083405179172,0.06379738434910842,934.6986428433038,1875.3972856866076
4rrr4q9clwthl5969htlzqms,5.655676479913168,0.07701566333290524,0.05446767012120857,599.9524710065375,1205.904942013075
s9tt3m63mszsw496ssqq6sq3,15.785383370413548,0.15460079853526776,0.054807824593601076,810.274603005512,1626.549206011024
w9tthtzt39tcm6rq39trzscl,1.307564483439633,0.1184198237972387,0.043487726948338995,696.7161802001915,1399.432360400383
45r5z9s435chz56htqvrvwr6,1.2175776365271407,0.06693226692999746,0.03909808544466778,557.7819469637943,1121.5638939275887
3tt6693m6hhsqhlmww6v3hrm,0.806181210430595,0.18965558011854683,0.026548391622369313,604.4338693345821,1214.8677386691643
wztw59rm9sltv6h4rmsmht66,9.813100993924472,0.30875658096840725,0.0703263005478496,854.7352308081468,1715.4704616162935
46r543cs5tl56v6qmc5qr434,14.552535566415425,0.2727201163893189,0.07144469988089748,849.8872635722827,1705.7745271445654
tqtv94mv9cz5s6zzrtv4qhcl,1.0169908213533616,0.04868278247940669,0.024784712381330634,534.0969632268224,1074.1939264536447
cst9v559hmrc4h4trhrmq6s6,11.304340595712468,0.31961140763741136,0.0691327209773305,944.5392700770446,1895.0785401540893
4hrv49q3vwwsmvwrv4wqs46c,20.687346212908903,0.9914373863016801,0.0675218591926605,945.0397407542196,1896.0794815084391
4qrh4wh9vchvmv4qrmwq449q,23.708270586862206,0.006737946999085467,0.054455790750795645,836.7753151352553,1679.5506302705105
49rl436zc5vv9msh3c4q34wh,14.27759975943804,0.8753702975043633,0.0644872158700392,898.0779333994153,1802.1558667988306
44r54zts4z5wswl6s34qs4q5,13.063410902006789,0.006737946999085467,0.04550369919679455,703.9614035418685,1413.922807083737
szrv6st6zrvcc543lm349ltq,10.508839802857757,0.006737946999085467,0.04396824865658787,594.0642041360987,1194.1284082721975
4srs4msch5lmll463rlqh4cs,14.480900873743495,1.0074978053323882,0.07156397458240443,901.1265907575004,1808.2531815150007
55tm4vwc6hwchq5czzcc5c4m,9.061810859731976,0.6562505159246566,0.07189283410873545,967.8500192190494,1941.7000384380988
zst4wwtmm69rc4l5thww6vrh,11.898179824000112,0.9461605643881879,0.062171666085814634,853.0230783986412,1712.0461567972825
99t39rhwq4rm569995hrq6sw,13.577010947237275,0.3917054341574605,0.047453222032114314,685.1315824461906,1376.2631648923812
